sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;0;14;73;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.81081081081081;14.86486_14.86486_9.45946_14.86486_9.45946_14.86486_10.81081_10.81081;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;0;15;122;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.130081300813009;16.26016_4.87805_26.82927_4.06504_13.00813_10.56911_16.26016_8.13008;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;16;103;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.615384615384615;13.46154_11.53846_16.34615_5.76923_20.19231_6.73077_16.34615_9.61538;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;17;56;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.8;-1.0;12.280701754385966;12.2807_8.77193_14.03509_19.29825_5.26316_5.26316_22.80702_12.2807;0;
;;VIDA_BAJA_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;0;18;181;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.791208791208792;19.78022_7.69231_13.18681_13.18681_13.18681_9.34066_14.83516_8.79121;0;
;;VIDA_BAJA_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;0;19;172;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;6.358381502890174;25.43353_4.04624_13.87283_10.40462_19.07514_6.35838_14.45087_6.35838;0;
;;VIDA_BAJA_ZONA_SEGURA_1.0_2.0;;;;;;;;;;;;;;0;20;108;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.339449541284404;21.10092_3.66972_17.43119_13.76147_9.17431_9.17431_18.34862_7.33945;0;
;;VIDA_BAJA_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;0;21;37;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.526315789473685;10.52632_7.89474_21.05263_18.42105_0.0_7.89474_23.68421_10.52632;0;
;;VIDA_BAJA_ZONA_SEGURA_2.0_1.0;;;;;;;;;;;;;;0;22;171;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;8.13953488372093;16.27907_8.13953_13.95349_13.37209_13.95349_4.65116_21.51163_8.13953;0;
;;VIDA_BAJA_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;0;23;155;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.256410256410257;19.23077_14.74359_7.05128_5.12821_28.20513_9.61538_5.76923_10.25641;0;
;;VIDA_BAJA_ZONA_ANTIBOMBARDEOS_0.0_2.0;;;;;;;;;;;;;;0;24;304;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;9.180327868852459;17.70492_9.83607_12.45902_10.81967_16.39344_9.18033_14.42623_9.18033;1;
;;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;0;25;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.8;-1.0;7.5;20.0_7.5_17.5_10.0_15.0_7.5_15.0_7.5;0;
;;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;;;;;;;;;;;;;;0;26;116;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.4188034188034186;28.20513_7.69231_11.96581_7.69231_17.94872_12.82051_10.25641_3.4188;1;
;;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;27;165;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;3.0120481927710845;19.27711_6.62651_19.27711_7.22892_15.06024_5.42169_24.09639_3.01205;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;0;28;30;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;16.129032258064516;16.12903_12.90323_9.67742_12.90323_19.35484_6.45161_6.45161_16.12903;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;0;29;87;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.954545454545454;19.31818_7.95455_14.77273_9.09091_18.18182_7.95455_14.77273_7.95455;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_2.0;;;;;;;;;;;;;;0;30;66;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;11.940298507462687;5.97015_16.41791_16.41791_10.44776_10.44776_11.9403_16.41791_11.9403;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;0;31;52;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.20754716981132;7.54717_16.98113_7.54717_16.98113_9.43396_9.43396_18.86792_13.20755;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_1.0;;;;;;;;;;;;;;0;32;32;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.090909090909092;12.12121_3.0303_24.24242_15.15152_9.09091_0.0_27.27273_9.09091;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;0;33;73;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.45945945945946;9.45946_21.62162_10.81081_8.10811_9.45946_20.27027_10.81081_9.45946;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_ANTIBOMBARDEOS_0.0_2.0;;;;;;;;;;;;;;0;34;199;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.0;11.0_19.5_12.0_7.0_12.5_17.0_14.0_7.0;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;0;35;103;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;19.23076923076923;7.69231_12.5_15.38462_7.69231_22.11538_8.65385_6.73077_19.23077;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_2.0_2.0;;;;;;;;;;;;;;0;36;253;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;7.480314960629921;14.56693_10.23622_18.11024_7.87402_13.38583_10.62992_17.71654_7.48031;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;37;99;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;3.0;23.0_14.0_6.0_3.0_32.0_4.0_15.0_3.0;0;
;;VIDA_ALTA_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;0;38;186;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;8.556149732620321;18.71658_12.29947_8.55615_11.76471_16.57754_10.69519_12.83422_8.55615;1;
;;VIDA_ALTA_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;0;39;193;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.20000000000000007;-1.0;9.278350515463918;20.61856_4.63918_16.49485_7.73196_22.68041_3.60825_14.94845_9.27835;0;
;;VIDA_ALTA_ZONA_SEGURA_1.0_2.0;;;;;;;;;;;;;;0;40;66;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.432835820895523;19.40299_8.95522_7.46269_16.41791_16.41791_5.97015_11.9403_13.43284;0;
;;VIDA_ALTA_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;0;41;141;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;7.746478873239437;11.97183_10.56338_19.71831_4.92958_19.01408_5.6338_20.42254_7.74648;1;
;;VIDA_ALTA_ZONA_SEGURA_2.0_1.0;;;;;;;;;;;;;;0;42;47;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;16.666666666666668;10.41667_4.16667_20.83333_14.58333_10.41667_6.25_16.66667_16.66667;0;
;;VIDA_ALTA_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;0;43;78;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.594936708860759;11.39241_12.65823_16.4557_8.86076_13.92405_8.86076_20.25316_7.59494;0;
;;VIDA_ALTA_ZONA_ANTIBOMBARDEOS_0.0_2.0;;;;;;;;;;;;;;0;44;72;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;9.58904109589041;6.84932_15.06849_20.54795_1.36986_21.91781_6.84932_17.80822_9.58904;0;
;;VIDA_ALTA_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;0;45;23;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;16.666666666666668;8.33333_12.5_8.33333_16.66667_16.66667_0.0_20.83333_16.66667;0;
;;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;;;;;;;;;;;;;;0;46;26;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;22.22222222222222;3.7037_18.51852_3.7037_18.51852_14.81481_3.7037_14.81481_22.22222;0;
;;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;47;113;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.017543859649122;18.42105_9.64912_13.15789_12.2807_13.15789_7.89474_18.42105_7.01754;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;0;48;149;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;7.333333333333333;13.33333_10.66667_20.0_6.0_14.0_10.0_18.66667_7.33333;1;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;0;49;80;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.580246913580247;14.81481_11.11111_11.11111_9.87654_22.22222_4.93827_12.34568_13.58025;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_2.0;;;;;;;;;;;;;;0;50;51;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.461538461538462;11.53846_7.69231_21.15385_13.46154_7.69231_11.53846_13.46154_13.46154;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;0;51;136;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.218978102189782;13.86861_6.56934_24.81752_5.83942_13.13869_10.21898_15.32847_10.21898;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_1.0;;;;;;;;;;;;;;0;52;30;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;3.225806451612903;12.90323_12.90323_25.80645_3.22581_9.67742_12.90323_19.35484_3.22581;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;0;53;54;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.8;-1.0;16.363636363636363;10.90909_10.90909_14.54545_14.54545_12.72727_9.09091_10.90909_16.36364;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_ANTIBOMBARDEOS_0.0_2.0;;;;;;;;;;;;;;0;54;27;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;21.428571428571427;14.28571_3.57143_17.85714_14.28571_14.28571_7.14286_7.14286_21.42857;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;0;55;111;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.142857142857143;18.75_9.82143_16.07143_7.14286_16.96429_11.60714_12.5_7.14286;0;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_2.0_2.0;;;;;;;;;;;;;;0;56;183;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;5.434782608695652;14.67391_4.34783_28.26087_5.43478_9.78261_8.15217_23.91304_5.43478;1;
;;VIDA_ALTA_RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;0;57;61;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.064516129032258;9.67742_3.22581_30.64516_6.45161_9.67742_1.6129_30.64516_8.06452;0;
;;;;;;;;;;;;;;;;0;58;55;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.142857142857143;7.14286_12.5_21.42857_3.57143_17.85714_3.57143_26.78571_7.14286;0;
;;;;;;;;;;;;;;;;0;59;213;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;8.411214953271028;14.95327_12.61682_11.21495_12.14953_13.5514_9.81308_17.28972_8.41121;1;
;;;;;;;;;;;;;;;;0;60;235;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;9.745762711864407;21.18644_8.05085_16.10169_8.05085_14.83051_15.67797_6.35593_9.74576;1;
;;;;;;;;;;;;;;;;0;61;188;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.582010582010582;15.34392_8.99471_17.98942_7.93651_15.34392_11.64021_12.16931_10.58201;0;
;;;;;;;;;;;;;;;;0;62;389;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;4.615384615384615;8.20513_17.17949_19.23077_6.15385_6.92308_16.66667_21.02564_4.61538;1;
;;;;;;;;;;;;;;;;0;63;52;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;3.7735849056603774;7.54717_24.5283_15.09434_0.0_16.98113_16.98113_15.09434_3.77358;1;
